"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PBK",0,0.309678751775949,0.28,0.001,0,"11","PBK"
"FAM72B",0,0.309127178960268,0.259,0.001,0,"11","FAM72B"
"NEK2",0,0.305594408438453,0.301,0.001,0,"11","NEK2"
"APOBEC3B",0,0.2939791210512,0.252,0.001,0,"11","APOBEC3B"
"NRGN",0,0.293853322408898,0.294,0.005,0,"11","NRGN"
"PIMREG",0,0.292501589936726,0.301,0,0,"11","PIMREG"
"SKA1",0,0.28629835981545,0.28,0.001,0,"11","SKA1"
"GINS1",0,0.282225191956178,0.357,0.004,0,"11","GINS1"
"CDC25A",0,0.278176651313399,0.315,0.001,0,"11","CDC25A"
"ORC1",0,0.268285665778493,0.364,0.004,0,"11","ORC1"
"CDC25C",0,0.267180142501857,0.266,0.001,0,"11","CDC25C"
"BRIP1",0,0.265770400088077,0.322,0.009,0,"11","BRIP1"
"GINS3",0,0.254400795671284,0.322,0.007,0,"11","GINS3"
"FANCG",9.52236334495194e-308,0.554003626140453,0.552,0.026,3.48528020788586e-303,"11","FANCG"
"PSRC1",5.17940344462488e-298,0.292515396713789,0.203,0.003,1.89571345476715e-293,"11","PSRC1"
"CDK2",5.42185061833936e-290,0.503327949017671,0.559,0.028,1.98445154481839e-285,"11","CDK2"
"HIST1H2BH",5.5798314690113e-290,0.399808507562691,0.343,0.011,2.04227411597283e-285,"11","HIST1H2BH"
"HELLS",9.56088487981204e-290,1.18129867075008,0.734,0.05,3.49937947486001e-285,"11","HELLS"
"DHFR",7.81234098006442e-284,1.1881688618002,0.741,0.052,2.85939492211338e-279,"11","DHFR"
"EZH2",8.57903199575271e-284,1.01416132409731,0.706,0.046,3.14001150076545e-279,"11","EZH2"
"PARPBP",1.47301216223044e-283,0.317174409836556,0.364,0.012,5.39137181497962e-279,"11","PARPBP"
"ZNF367",1.24015055642129e-280,0.415327356146484,0.399,0.015,4.53907505155757e-276,"11","ZNF367"
"HIST1H2AJ",6.50101316355542e-276,1.40641449330143,0.476,0.022,2.37943582799292e-271,"11","HIST1H2AJ"
"GPSM2",3.29890533261939e-270,0.289658611358133,0.238,0.005,1.20743234079202e-265,"11","GPSM2"
"CENPH",7.6483982456869e-268,0.603315300777668,0.636,0.039,2.79939024190386e-263,"11","CENPH"
"ASRGL1",1.19052887538488e-266,0.335739908716913,0.35,0.012,4.35745473679621e-262,"11","ASRGL1"
"TUBG1",2.36552155065463e-255,0.592513026666977,0.587,0.035,8.65804542755099e-251,"11","TUBG1"
"CEP152",9.65561950656346e-254,0.416226710953307,0.469,0.022,3.53405329559729e-249,"11","CEP152"
"MIS18A",1.50979385076284e-253,0.426935826851486,0.594,0.035,5.52599647317709e-249,"11","MIS18A"
"CHAF1A",1.79639002017723e-252,0.683548384715036,0.587,0.035,6.57496711285068e-248,"11","CHAF1A"
"RFC3",9.96467348685846e-250,0.420777456511132,0.483,0.024,3.64717014292507e-245,"11","RFC3"
"RNASEH2A",2.22083753520823e-248,0.692548727791448,0.622,0.04,8.12848746261564e-244,"11","RNASEH2A"
"PYCR1",2.69108326699251e-247,0.254892925366096,0.301,0.01,9.84963386551927e-243,"11","PYCR1"
"CHAF1B",1.44899455245399e-244,0.360998585474098,0.357,0.014,5.30346496143685e-240,"11","CHAF1B"
"ZWILCH",2.22489920631465e-239,0.392266944153683,0.497,0.026,8.14335358503226e-235,"11","ZWILCH"
"RPL39L",7.44220729736733e-239,0.589472147206387,0.545,0.032,2.72392229290942e-234,"11","RPL39L"
"CDKN2A.1",9.40665566243768e-238,0.528675791561678,0.42,0.019,3.44293003900882e-233,"11","CDKN2A"
"CCDC34",7.2270883212619e-235,0.460987560638618,0.503,0.028,2.64518659646507e-230,"11","CCDC34"
"HIST1H3J",7.74080640107656e-234,0.339082904407001,0.245,0.007,2.83321255085803e-229,"11","HIST1H3J"
"FANCA",3.2546476298023e-231,0.398527396773884,0.483,0.026,1.19123357898394e-226,"11","FANCA"
"PXMP2",7.44105039972768e-230,0.5399279410416,0.573,0.037,2.72349885680433e-225,"11","PXMP2"
"INCENP",8.46756180547676e-230,0.702966970367547,0.497,0.028,3.09921229642255e-225,"11","INCENP"
"STMN1.1",1.08568357579718e-224,3.28491369090645,0.958,0.136,3.97371045577525e-220,"11","STMN1"
"MYH10",2.4350113877723e-224,0.340951915960411,0.273,0.009,8.91238518038539e-220,"11","MYH10"
"ATAD5",5.36027307412277e-223,0.670448421258752,0.608,0.042,1.96191354785968e-218,"11","ATAD5"
"SLC43A3",2.20814855416678e-222,0.781080808187558,0.671,0.052,8.08204452310584e-218,"11","SLC43A3"
"FBXO5",2.28917712509359e-222,0.626195435615134,0.448,0.024,8.37861719555504e-218,"11","FBXO5"
"C3orf14",1.81985987261182e-221,0.310725166428487,0.343,0.014,6.66086911974653e-217,"11","C3orf14"
"CENPL",1.08839903779755e-220,0.368648345119228,0.455,0.024,3.98364931824282e-216,"11","CENPL"
"MAD2L1",1.10773891343664e-220,0.88152806721236,0.678,0.054,4.05443519706943e-216,"11","MAD2L1"
"PIF1",2.17990512191092e-220,0.38357088028547,0.28,0.009,7.97867073670615e-216,"11","PIF1"
"CENPP",1.57891237998173e-218,0.354487041075729,0.42,0.021,5.77897720197112e-214,"11","CENPP"
"POLA1",2.57937164335379e-218,0.465888572705256,0.476,0.027,9.4407581518392e-214,"11","POLA1"
"SLC1A4.1",3.78766973207289e-218,0.458214003880199,0.441,0.023,1.386324998636e-213,"11","SLC1A4"
"FANCD2",1.53075602020013e-217,0.529997551887041,0.622,0.045,5.60272010953448e-213,"11","FANCD2"
"SNRNP25",7.5488841791166e-217,0.82522591254824,0.72,0.061,2.76296709839847e-212,"11","SNRNP25"
"CTNNAL1",4.24487325930516e-210,0.289405378033339,0.336,0.014,1.55366606163828e-205,"11","CTNNAL1"
"SAC3D1",2.51579849942943e-206,0.546863826070211,0.497,0.031,9.20807408776166e-202,"11","SAC3D1"
"CENPJ",2.19251550777179e-203,0.329300251454314,0.413,0.022,8.02482600999553e-199,"11","CENPJ"
"CORO1C.1",2.98619486229145e-201,0.350902727070718,0.413,0.022,1.09297718154729e-196,"11","CORO1C"
"FAM83D",1.80366828193867e-198,0.257105988704139,0.266,0.009,6.60160627872373e-194,"11","FAM83D"
"TESC",1.37903856486632e-197,0.408179061199924,0.378,0.019,5.04741905126723e-193,"11","TESC"
"CAMK1",4.60242567385314e-197,0.437682586422093,0.385,0.02,1.68453382088699e-192,"11","CAMK1"
"SMC4.2",1.90060384920418e-196,1.65219589204918,0.832,0.099,6.95640014847223e-192,"11","SMC4"
"RCC1",5.67682505056804e-194,0.479271283091703,0.51,0.034,2.07777473675841e-189,"11","RCC1"
"HIST1H2AI.1",1.95755063779428e-193,2.25324769351702,0.517,0.037,7.16483108939083e-189,"11","HIST1H2AI"
"ZGRF1",1.26254316829927e-192,0.332228237042799,0.364,0.018,4.62103425029216e-188,"11","ZGRF1"
"BARD1",1.18431835787417e-191,0.587511642051199,0.58,0.044,4.33472362165525e-187,"11","BARD1"
"HIST1H2AL",3.40872978393762e-190,0.844352551271396,0.413,0.024,1.24762918821901e-185,"11","HIST1H2AL"
"DTYMK",1.50041384627776e-188,0.9502816112313,0.741,0.074,5.49166471876124e-184,"11","DTYMK"
"MCM8",3.67123738589732e-188,0.260857460805197,0.378,0.02,1.34370959561228e-183,"11","MCM8"
"CDKN2C.2",4.31638462570807e-186,0.728564356984115,0.483,0.033,1.57983993685541e-181,"11","CDKN2C"
"PTTG1.2",1.24759086576221e-185,1.66764659339948,0.783,0.09,4.56630732777627e-181,"11","PTTG1"
"PSAT1",3.77878012707481e-185,0.350783157704114,0.455,0.028,1.38307131431065e-180,"11","PSAT1"
"COPRS",9.82598391182253e-185,0.434646905236405,0.455,0.029,3.59640837156616e-180,"11","COPRS"
"LMNB1.1",1.75460261584173e-184,1.50589135332089,0.881,0.116,6.42202103424231e-180,"11","LMNB1"
"MCM5.1",1.27196007948783e-181,1.55053230764956,0.776,0.093,4.65550108693341e-177,"11","MCM5"
"PHF19.1",1.43852880862204e-179,1.03657395981131,0.797,0.09,5.26515929243752e-175,"11","PHF19"
"HIST1H4D",1.02184287978688e-178,0.41629682533655,0.315,0.015,3.74004712430795e-174,"11","HIST1H4D"
"BLM",3.09356884683388e-178,0.390397122624998,0.483,0.033,1.13227713362967e-173,"11","BLM"
"IFI27L1",2.34246078864059e-175,0.323011274138721,0.455,0.03,8.57364073250343e-171,"11","IFI27L1"
"PHGDH",4.70451062721558e-173,0.341463151309798,0.399,0.024,1.72189793466717e-168,"11","PHGDH"
"ATAD2",5.22083886799049e-173,1.0321430356765,0.748,0.081,1.9108792340732e-168,"11","ATAD2"
"MTHFD1",1.01972498045609e-172,0.793819709772719,0.636,0.059,3.73229540096735e-168,"11","MTHFD1"
"MCM7",4.00817059434957e-170,1.66219129203558,0.811,0.11,1.46703051923789e-165,"11","MCM7"
"MYL6B.2",2.50989028606566e-169,0.552824846461395,0.643,0.06,9.18644943602892e-165,"11","MYL6B"
"CKS2.1",3.88338209860635e-169,1.48954605765517,0.783,0.095,1.42135668191091e-164,"11","CKS2"
"MASTL",5.0340630393359e-169,0.350429974383725,0.427,0.027,1.84251741302733e-164,"11","MASTL"
"NETO2.1",7.63734821368185e-168,0.488567041757428,0.399,0.025,2.79534581968969e-163,"11","NETO2"
"FADS2",9.66438039858922e-168,0.253152069923775,0.28,0.012,3.53725986968764e-163,"11","FADS2"
"WDR76",3.54843093080622e-167,0.544672511919525,0.497,0.037,1.29876120498439e-162,"11","WDR76"
"SHMT1",2.66991620798623e-166,0.465160529583667,0.566,0.047,9.77216031285042e-162,"11","SHMT1"
"DSN1",3.87444337910349e-166,0.419695830400638,0.524,0.041,1.41808502118567e-161,"11","DSN1"
"CDK2AP1.1",7.22774729509352e-166,0.601185370034356,0.615,0.057,2.64542778747718e-161,"11","CDK2AP1"
"TEX30",1.68730891441953e-165,0.323543105101815,0.441,0.03,6.17571935766692e-161,"11","TEX30"
"PTMS.3",4.21394384910459e-165,0.930066889803929,0.538,0.045,1.54234558821077e-160,"11","PTMS"
"POLA2",3.96027832368016e-163,0.49953695430084,0.545,0.045,1.44950146925017e-158,"11","POLA2"
"BCAT1.1",4.7607014704291e-163,0.388419519075673,0.343,0.019,1.74246434519176e-158,"11","BCAT1"
"CDCA4",1.49401923128373e-161,0.622127685458355,0.601,0.055,5.46825978842157e-157,"11","CDCA4"
"BCL2L12",3.83540758069992e-160,0.61564180837789,0.657,0.065,1.40379752861198e-155,"11","BCL2L12"
"KNTC1",1.20197318164454e-159,0.335316703162165,0.497,0.038,4.39934204213718e-155,"11","KNTC1"
"POLD1",2.39398259971687e-158,0.465030673437074,0.573,0.05,8.76221571322373e-154,"11","POLD1"
"MIR4435-2HG.4",4.75346636235729e-158,1.07328851458789,0.636,0.065,1.73981622328639e-153,"11","MIR4435-2HG"
"CENPQ",2.95282207506019e-157,0.262629704090689,0.399,0.026,1.08076240769278e-152,"11","CENPQ"
"TEDC1",4.84273599570942e-155,0.331124817644004,0.434,0.031,1.77248980178961e-150,"11","TEDC1"
"MYB.3",5.96402866041585e-155,0.538516630365799,0.531,0.045,2.1828941299988e-150,"11","MYB"
"SPDL1",1.03249900282823e-153,0.353970355772018,0.427,0.03,3.77904960025159e-149,"11","SPDL1"
"DHCR24",5.17846871142994e-152,0.318272061471746,0.336,0.019,1.89537133307047e-147,"11","DHCR24"
"CHTF18",4.43032094809988e-151,0.30901578491978,0.399,0.027,1.62154177021404e-146,"11","CHTF18"
"TMEM97",7.91728457387373e-150,0.27183388430186,0.364,0.023,2.89780532688352e-145,"11","TMEM97"
"KIF20B",2.52536150969153e-148,0.93286108806594,0.727,0.086,9.24307566162197e-144,"11","KIF20B"
"CLN6",8.6993381962967e-148,0.550104303623277,0.629,0.064,3.18404477322656e-143,"11","CLN6"
"NCAPD2",9.15423980700783e-148,0.997776516249098,0.755,0.095,3.35054331176293e-143,"11","NCAPD2"
"POLD3",5.09774535148171e-146,0.582774821987498,0.594,0.059,1.86582577609582e-141,"11","POLD3"
"SUV39H1",1.88984022576778e-145,0.251334452181206,0.441,0.033,6.91700421033266e-141,"11","SUV39H1"
"CHEK2",3.58365069855283e-145,0.273414806117007,0.357,0.023,1.31165199217732e-140,"11","CHEK2"
"AC011603.2",6.7047869810431e-142,0.825556712018218,0.587,0.06,2.45401908293158e-137,"11","AC011603.2"
"ISOC2.1",7.06433976204102e-142,0.585816568751593,0.629,0.066,2.58561899630463e-137,"11","ISOC2"
"RFC5",1.97966563478237e-141,0.581702829446901,0.594,0.06,7.24577418986696e-137,"11","RFC5"
"HIRIP3",1.2421515849535e-140,0.650290557401613,0.636,0.069,4.54639901608832e-136,"11","HIRIP3"
"MCM6",9.30480304891852e-140,1.11574573073377,0.741,0.1,3.40565096393467e-135,"11","MCM6"
"AIMP2",3.49651508194806e-139,0.497314318515481,0.552,0.053,1.27975948514381e-134,"11","AIMP2"
"PCNA",3.57990192494048e-139,1.53486078719388,0.762,0.113,1.31027990354746e-134,"11","PCNA"
"HIST1H2AM.1",1.98092995484764e-138,0.88959375384917,0.476,0.042,7.25040172773786e-134,"11","HIST1H2AM"
"MT1E.1",8.46664659098259e-138,0.774530255459736,0.448,0.038,3.09887731876554e-133,"11","MT1E"
"MGME1",8.06152321379179e-137,0.309533052819476,0.427,0.033,2.95059811147993e-132,"11","MGME1"
"PARVB",9.55579496596613e-137,0.339622603095865,0.503,0.045,3.49751651549326e-132,"11","PARVB"
"TIPIN",1.25128849544408e-136,0.32476531604179,0.476,0.04,4.57984102217487e-132,"11","TIPIN"
"BRI3BP",1.47548567979642e-136,0.56092459492,0.545,0.053,5.40042513662287e-132,"11","BRI3BP"
"RFC4",9.2327448913574e-136,0.61592236006523,0.615,0.067,3.37927695768572e-131,"11","RFC4"
"DPP3.2",8.43859491192815e-135,0.566084657227786,0.629,0.069,3.08861012371482e-130,"11","DPP3"
"MCM3.1",1.35951716215916e-132,1.34837033582379,0.769,0.12,4.97596876521873e-128,"11","MCM3"
"PMVK.2",6.29004787440384e-130,0.719255383274634,0.748,0.099,2.30222042251055e-125,"11","PMVK"
"HADH",7.00277648142268e-130,0.724147403277116,0.734,0.095,2.56308621996552e-125,"11","HADH"
"FABP5.7",1.76806817125823e-129,2.21236316215105,0.762,0.12,6.47130631362227e-125,"11","FABP5"
"PDXP",9.90048327319133e-129,0.343076982684878,0.524,0.051,3.62367588282076e-124,"11","PDXP"
"NME1.1",4.16048325632393e-128,1.34281631153234,0.79,0.123,1.52277847664712e-123,"11","NME1"
"NSD2",1.14545903757449e-127,0.814502836107805,0.72,0.096,4.19249462342638e-123,"11","NSD2"
"LMNB2",5.70619072126224e-127,0.423820162815012,0.559,0.058,2.08852286588919e-122,"11","LMNB2"
"NRM",5.87136992786287e-127,0.262632664271832,0.343,0.024,2.14898010729709e-122,"11","NRM"
"CENPK",7.76042903954331e-127,0.677779186367262,0.734,0.095,2.84039463276325e-122,"11","CENPK"
"AC091057.6",1.30247611638263e-126,0.285556900906175,0.315,0.02,4.76719283357206e-122,"11","AC091057.6"
"PRDX3.4",3.35443852422261e-126,1.20202144576354,0.846,0.148,1.22775804425072e-121,"11","PRDX3"
"ATAD3A",2.15802694850728e-125,0.380467802743284,0.476,0.044,7.89859443423148e-121,"11","ATAD3A"
"PPIL1",7.04577004469529e-125,0.251316302637939,0.434,0.037,2.57882229405892e-120,"11","PPIL1"
"POP7",7.95259368352302e-125,0.467419161635484,0.65,0.077,2.91072881410626e-120,"11","POP7"
"AL441992.1",3.99191619256398e-124,0.270791228778631,0.413,0.034,1.46108124564034e-119,"11","AL441992.1"
"SKA2.1",4.71440880623692e-124,0.771082487231086,0.706,0.094,1.72552076717077e-119,"11","SKA2"
"NUP37",7.14062146139745e-123,0.445418176703535,0.615,0.07,2.61353886108608e-118,"11","NUP37"
"NUDT1.1",2.45851645561344e-122,1.25804569492523,0.86,0.158,8.99841607919076e-118,"11","NUDT1"
"TUBA1C",2.60152241756287e-122,1.52419268361891,0.818,0.138,9.52183220052187e-118,"11","TUBA1C"
"SLC1A5.1",4.93396763427606e-122,0.525801119491962,0.524,0.055,1.80588149382138e-117,"11","SLC1A5"
"PCK2.1",1.8611063654971e-121,0.39099699799936,0.531,0.055,6.81183540835594e-117,"11","PCK2"
"MSH2",3.36608789593429e-121,0.571095809254544,0.706,0.091,1.23202183079091e-116,"11","MSH2"
"TTF2",6.6003280847765e-121,0.638138626313521,0.58,0.067,2.41578608230905e-116,"11","TTF2"
"CYTOR.5",3.90270207031023e-120,0.857577406226159,0.685,0.092,1.42842798475425e-115,"11","CYTOR"
"JPT1.5",1.54084256094951e-119,1.72992974585668,0.853,0.171,5.63963785733132e-115,"11","JPT1"
"THOP1",4.5441888260296e-118,0.346200631426165,0.545,0.058,1.6632185522151e-113,"11","THOP1"
"EMC9.2",4.62274196006545e-117,0.386324758720648,0.566,0.063,1.69196978480356e-112,"11","EMC9"
"RFC2",5.79560183580423e-117,0.553496372979194,0.566,0.065,2.12124822792271e-112,"11","RFC2"
"HMBS",1.00770456587775e-116,0.263867389770653,0.434,0.039,3.68829948156916e-112,"11","HMBS"
"LRR1",4.08965777107083e-116,0.440804138764524,0.524,0.056,1.49685564078963e-111,"11","LRR1"
"HIST1H4H",4.94177771225818e-116,0.548252063371244,0.259,0.015,1.80874006046362e-111,"11","HIST1H4H"
"POLR3K.1",1.92151846261065e-114,0.618750231598651,0.629,0.08,7.03294972500123e-110,"11","POLR3K"
"HIST1H4F",4.49303185458668e-113,0.578011970151336,0.287,0.019,1.64449458909727e-108,"11","HIST1H4F"
"PAICS.1",1.30030527670733e-112,0.857992713126292,0.678,0.097,4.75924734327649e-108,"11","PAICS"
"FGFR1.2",2.30893284859416e-112,0.609511238004017,0.483,0.051,8.45092511913949e-108,"11","FGFR1"
"SPTSSA",3.52638553903093e-112,0.296925028777727,0.469,0.046,1.29069237114071e-107,"11","SPTSSA"
"CCDC18",8.92411727507915e-112,0.613507931518287,0.615,0.078,3.26631616385172e-107,"11","CCDC18"
"EIF4EBP1",1.13238332601201e-111,0.352341243182595,0.413,0.037,4.14463621153657e-107,"11","EIF4EBP1"
"HIST1H2BF",1.59428599917089e-111,0.418342074331432,0.329,0.025,5.83524618556539e-107,"11","HIST1H2BF"
"POLE",4.06481840505233e-111,0.265147115835729,0.378,0.032,1.4877641844332e-106,"11","POLE"
"TMEM106C",5.87093604212551e-111,1.01764994394326,0.72,0.112,2.14882130077836e-106,"11","TMEM106C"
"TFDP1",9.92485316015171e-111,0.974502748280898,0.832,0.146,3.63259550514713e-106,"11","TFDP1"
"DONSON",2.60410281869684e-110,0.318197775782892,0.413,0.038,9.53127672671229e-106,"11","DONSON"
"MTCH2.2",3.12350319870148e-110,0.831888308191752,0.783,0.127,1.14323340575673e-105,"11","MTCH2"
"RAD18",3.44020793664824e-110,0.276432529450741,0.427,0.04,1.25915050689262e-105,"11","RAD18"
"DCTPP1.2",3.78335515259442e-110,0.842529779512088,0.678,0.099,1.38474581940108e-105,"11","DCTPP1"
"HIST1H2AB",3.91012358528322e-109,0.314766519165527,0.252,0.015,1.43114433344951e-104,"11","HIST1H2AB"
"MRPL15",4.83992887709384e-109,0.37160383009466,0.545,0.063,1.77146236830512e-104,"11","MRPL15"
"ARHGAP19",1.68960375024911e-108,0.520016479795903,0.552,0.065,6.18411868628678e-104,"11","ARHGAP19"
"RRM1",2.28027076295034e-108,1.0514724182304,0.79,0.136,8.34601901947455e-104,"11","RRM1"
"NINJ2.1",3.33777499729116e-108,0.338516444585901,0.441,0.043,1.22165902675854e-103,"11","NINJ2"
"ICMT",6.54181350639994e-107,0.268723902643782,0.469,0.048,2.39436916147744e-102,"11","ICMT"
"COMMD4.2",7.97191836591006e-107,0.609683827701828,0.706,0.102,2.91780184110674e-102,"11","COMMD4"
"INPP1.2",9.25795974484636e-107,0.341038423093631,0.434,0.043,3.38850584621122e-102,"11","INPP1"
"HAUS1.1",1.24266316754461e-106,0.472249665033943,0.622,0.08,4.54827145953001e-102,"11","HAUS1"
"MYCBP",5.31743940923785e-106,0.463069352644242,0.65,0.087,1.94623599817514e-101,"11","MYCBP"
"ASCL2.2",1.21532673840647e-105,0.773160018271197,0.434,0.045,4.44821739524152e-101,"11","ASCL2"
"NDC1",8.3266792813529e-105,0.275604015329851,0.462,0.048,3.04764788376797e-100,"11","NDC1"
"BCAT2",2.32033309347185e-104,0.281307700401546,0.497,0.054,8.49265115541634e-100,"11","BCAT2"
"HIST1H2AE",1.25685435444824e-102,0.408448128338807,0.322,0.026,4.60021262271601e-98,"11","HIST1H2AE"
"FIGNL1",4.16420861134737e-102,0.276130835300424,0.385,0.035,1.52414199383925e-97,"11","FIGNL1"
"MPST.2",7.40421015626935e-102,0.267315728942448,0.455,0.048,2.71001495929614e-97,"11","MPST"
"MRPL12",1.84523099972839e-101,0.622324964241972,0.734,0.114,6.75372998210586e-97,"11","MRPL12"
"CTPS1",5.1124034048891e-101,0.504873092696385,0.587,0.077,1.87119077022346e-96,"11","CTPS1"
"HIST2H2AB",5.20244402570861e-101,0.344276132455921,0.231,0.014,1.90414653784961e-96,"11","HIST2H2AB"
"NPM3",6.24930926407209e-101,0.375382694663971,0.378,0.035,2.28730968374303e-96,"11","NPM3"
"PPIF.1",3.81481973988131e-100,0.561095537095979,0.629,0.087,1.39626217299396e-95,"11","PPIF"
"RPA3.2",6.18205766126308e-100,1.322159339745,0.888,0.212,2.2626949245989e-95,"11","RPA3"
"STX11.3",1.96584992633946e-99,0.468536575004501,0.538,0.067,7.19520731539506e-95,"11","STX11"
"SCCPDH.2",4.2261079517652e-99,0.472691551707464,0.503,0.06,1.54679777142558e-94,"11","SCCPDH"
"MCUR1",5.55552883858691e-99,0.368197813838186,0.559,0.07,2.0333791102112e-94,"11","MCUR1"
"PSMG1.1",6.54215163738427e-99,0.437755612110086,0.58,0.075,2.39449292079902e-94,"11","PSMG1"
"NABP2.1",1.20186972422854e-97,0.603059822423591,0.65,0.096,4.39896337764889e-93,"11","NABP2"
"PEA15",1.34813099221254e-97,0.3297090530172,0.524,0.063,4.93429424459712e-93,"11","PEA15"
"PDLIM7.1",1.55304870254523e-97,0.324338511737772,0.399,0.04,5.68431355618581e-93,"11","PDLIM7"
"AC006064.4",3.56156605318962e-97,0.267581082617604,0.364,0.033,1.30356879112793e-92,"11","AC006064.4"
"PDZD11.1",7.59809070651764e-97,0.357789338662698,0.552,0.07,2.78097717949252e-92,"11","PDZD11"
"HAUS8",1.08410197053276e-96,0.280508894862077,0.434,0.046,3.96792162234697e-92,"11","HAUS8"
"C9orf40",2.79018605533226e-96,0.287562191146716,0.448,0.049,1.02123599811216e-91,"11","C9orf40"
"TADA2A",3.78396140250308e-96,0.251876572341875,0.427,0.045,1.38496771293015e-91,"11","TADA2A"
"CARHSP1.4",1.07870707982259e-95,1.34612611997143,0.853,0.186,3.94817578285866e-91,"11","CARHSP1"
"LINC01943.1",2.96538676917107e-95,0.437991006818731,0.294,0.023,1.08536121138431e-90,"11","LINC01943"
"SLC16A1.1",1.89760217587615e-94,0.351021042503757,0.517,0.064,6.94541372392431e-90,"11","SLC16A1"
"SCO2.1",2.66352034854503e-94,0.306746776102381,0.441,0.048,9.74875082770968e-90,"11","SCO2"
"NCAPH2",8.57940440824414e-94,0.4812055172636,0.545,0.071,3.14014780746144e-89,"11","NCAPH2"
"SNX10.1",1.68935463582933e-93,0.38235910594138,0.517,0.065,6.18320690259892e-89,"11","SNX10"
"GCSH",1.85548189237262e-93,0.274584507259623,0.42,0.044,6.79124927427303e-89,"11","GCSH"
"SPINDOC",8.61587543545905e-93,0.285161614758168,0.385,0.039,3.15349656813237e-88,"11","SPINDOC"
"SEPHS1",9.48233677266168e-93,0.442457843500643,0.587,0.081,3.4706300821619e-88,"11","SEPHS1"
"GALK1",1.21257642066861e-92,0.309237119402145,0.441,0.049,4.43815095728918e-88,"11","GALK1"
"NCAPD3",1.39274992896474e-92,0.562469352418497,0.615,0.09,5.09760401500384e-88,"11","NCAPD3"
"UTP11",1.43547534669221e-92,0.304072124258724,0.51,0.063,5.25398331642816e-88,"11","UTP11"
"HPF1",1.47765267424095e-92,0.402134125844914,0.608,0.086,5.40835655298931e-88,"11","HPF1"
"JPT2",2.66812081990696e-92,0.281304992137564,0.448,0.05,9.76558901294146e-88,"11","JPT2"
"CTNNBIP1",2.13309718520002e-91,0.372414496348598,0.469,0.056,7.8073490075506e-87,"11","CTNNBIP1"
"KIF22.1",7.13633508639932e-91,1.19027234645356,0.839,0.182,2.61197000497302e-86,"11","KIF22"
"ITGAE.1",8.00972705555606e-91,0.709489091379022,0.664,0.108,2.93164019960407e-86,"11","ITGAE"
"SPATS2L.3",8.25559304874641e-91,0.485439775689581,0.517,0.067,3.02162961177167e-86,"11","SPATS2L"
"CEP295",2.11691022250503e-90,0.364634207102921,0.58,0.08,7.74810310539068e-86,"11","CEP295"
"YWHAH.5",8.31168900272184e-90,1.08741686742768,0.769,0.16,3.04216129188622e-85,"11","YWHAH"
"LIG1",1.39372323376958e-89,0.749668923409949,0.734,0.129,5.10116640792004e-85,"11","LIG1"
"TTL",2.69400449959339e-89,0.269946637366943,0.413,0.045,9.86032586896176e-85,"11","TTL"
"SEPTIN11.2",4.96663978827162e-89,0.4821848328218,0.587,0.085,1.8178398289053e-84,"11","SEPTIN11"
"WARS.2",8.42744628881159e-89,0.627377318377877,0.629,0.098,3.08452961616793e-84,"11","WARS"
"EBNA1BP2.1",1.00604310005055e-88,0.697617905008084,0.685,0.113,3.682218350495e-84,"11","EBNA1BP2"
"GPN3",1.88494167925955e-88,0.33540585794474,0.483,0.059,6.8990750402579e-84,"11","GPN3"
"RCC2.1",2.50126214666746e-88,0.493400255397063,0.636,0.097,9.15486958301757e-84,"11","RCC2"
"DLEU2.3",2.68496593562673e-88,0.549855381729466,0.622,0.094,9.82724382098738e-84,"11","DLEU2"
"AIFM1",3.23809821163345e-88,0.357669131108955,0.545,0.074,1.18517632643996e-83,"11","AIFM1"
"QPRT.1",4.05815685792682e-88,0.292858367623147,0.252,0.019,1.48532599156979e-83,"11","QPRT"
